,keyword,type,date,index
0,幽门螺杆菌,all,2018-08-29,499
0,幽门螺杆菌,all,2018-08-30,483
0,幽门螺杆菌,all,2018-08-31,320
0,幽门螺杆菌,all,2018-09-01,246
0,幽门螺杆菌,all,2018-09-02,277
0,幽门螺杆菌,all,2018-09-03,351
0,幽门螺杆菌,all,2018-09-04,454
0,幽门螺杆菌,all,2018-09-05,538
0,幽门螺杆菌,all,2018-09-06,487
0,幽门螺杆菌,all,2018-09-07,443
0,幽门螺杆菌,all,2018-09-08,440
0,幽门螺杆菌,all,2018-09-09,288
0,幽门螺杆菌,all,2018-09-10,428
0,幽门螺杆菌,all,2018-09-11,469
0,幽门螺杆菌,all,2018-09-12,449
0,幽门螺杆菌,all,2018-09-13,477
0,幽门螺杆菌,all,2018-09-14,718
0,幽门螺杆菌,all,2018-09-15,551
0,幽门螺杆菌,all,2018-09-16,430
0,幽门螺杆菌,all,2018-09-17,533
0,幽门螺杆菌,all,2018-09-18,497
0,幽门螺杆菌,all,2018-09-19,387
0,幽门螺杆菌,all,2018-09-20,480
0,幽门螺杆菌,all,2018-09-21,459
0,幽门螺杆菌,all,2018-09-22,361
0,幽门螺杆菌,all,2018-09-23,341
0,幽门螺杆菌,all,2018-09-24,327
0,幽门螺杆菌,all,2018-09-25,441
0,幽门螺杆菌,all,2018-09-26,477
0,幽门螺杆菌,all,2018-09-27,450
0,幽门螺杆菌,all,2018-09-28,361
0,幽门螺杆菌,all,2018-09-29,288
0,幽门螺杆菌,all,2018-09-30,302
0,幽门螺杆菌,all,2018-10-01,356
0,幽门螺杆菌,all,2018-10-02,367
0,幽门螺杆菌,all,2018-10-03,300
0,幽门螺杆菌,all,2018-10-04,317
0,幽门螺杆菌,all,2018-10-05,372
0,幽门螺杆菌,all,2018-10-06,369
0,幽门螺杆菌,all,2018-10-07,278
0,幽门螺杆菌,all,2018-10-08,399
0,幽门螺杆菌,all,2018-10-09,384
0,幽门螺杆菌,all,2018-10-10,450
0,幽门螺杆菌,all,2018-10-11,421
0,幽门螺杆菌,all,2018-10-12,447
0,幽门螺杆菌,all,2018-10-13,397
0,幽门螺杆菌,all,2018-10-14,346
0,幽门螺杆菌,all,2018-10-15,419
0,幽门螺杆菌,all,2018-10-16,414
0,幽门螺杆菌,all,2018-10-17,631
0,幽门螺杆菌,all,2018-10-18,434
0,幽门螺杆菌,all,2018-10-19,527
0,幽门螺杆菌,all,2018-10-20,464
0,幽门螺杆菌,all,2018-10-21,410
0,幽门螺杆菌,all,2018-10-22,503
0,幽门螺杆菌,all,2018-10-23,512
0,幽门螺杆菌,all,2018-10-24,430
0,幽门螺杆菌,all,2018-10-25,523
0,幽门螺杆菌,all,2018-10-26,472
0,幽门螺杆菌,all,2018-10-27,242
0,幽门螺杆菌,all,2018-10-28,208
0,幽门螺杆菌,all,2018-10-29,360
0,幽门螺杆菌,all,2018-10-30,412
0,幽门螺杆菌,all,2018-10-31,359
0,幽门螺杆菌,all,2018-11-01,338
0,幽门螺杆菌,all,2018-11-02,307
0,幽门螺杆菌,all,2018-11-03,309
0,幽门螺杆菌,all,2018-11-04,316
0,幽门螺杆菌,all,2018-11-05,380
0,幽门螺杆菌,all,2018-11-06,364
0,幽门螺杆菌,all,2018-11-07,428
0,幽门螺杆菌,all,2018-11-08,320
0,幽门螺杆菌,all,2018-11-09,251
0,幽门螺杆菌,all,2018-11-10,260
0,幽门螺杆菌,all,2018-11-11,252
0,幽门螺杆菌,all,2018-11-12,260
0,幽门螺杆菌,all,2018-11-13,203
0,幽门螺杆菌,all,2018-11-14,357
0,幽门螺杆菌,all,2018-11-15,502
0,幽门螺杆菌,all,2018-11-16,442
0,幽门螺杆菌,all,2018-11-17,475
0,幽门螺杆菌,all,2018-11-18,379
0,幽门螺杆菌,all,2018-11-19,469
0,幽门螺杆菌,all,2018-11-20,521
0,幽门螺杆菌,all,2018-11-21,538
0,幽门螺杆菌,all,2018-11-22,519
0,幽门螺杆菌,all,2018-11-23,434
0,幽门螺杆菌,all,2018-11-24,507
0,幽门螺杆菌,all,2018-11-25,457
0,幽门螺杆菌,all,2018-11-26,550
0,幽门螺杆菌,all,2018-11-27,568
0,幽门螺杆菌,all,2018-11-28,589
0,幽门螺杆菌,all,2018-11-29,426
0,幽门螺杆菌,all,2018-11-30,399
0,幽门螺杆菌,all,2018-12-01,337
0,幽门螺杆菌,all,2018-12-02,200
0,幽门螺杆菌,all,2018-12-03,326
0,幽门螺杆菌,all,2018-12-04,330
0,幽门螺杆菌,all,2018-12-05,325
0,幽门螺杆菌,all,2018-12-06,329
0,幽门螺杆菌,all,2018-12-07,339
0,幽门螺杆菌,all,2018-12-08,287
0,幽门螺杆菌,all,2018-12-09,278
0,幽门螺杆菌,all,2018-12-10,348
0,幽门螺杆菌,all,2018-12-11,355
0,幽门螺杆菌,all,2018-12-12,372
0,幽门螺杆菌,all,2018-12-13,446
0,幽门螺杆菌,all,2018-12-14,449
0,幽门螺杆菌,all,2018-12-15,463
0,幽门螺杆菌,all,2018-12-16,418
0,幽门螺杆菌,all,2018-12-17,475
0,幽门螺杆菌,all,2018-12-18,602
0,幽门螺杆菌,all,2018-12-19,542
0,幽门螺杆菌,all,2018-12-20,608
0,幽门螺杆菌,all,2018-12-21,531
0,幽门螺杆菌,all,2018-12-22,487
0,幽门螺杆菌,all,2018-12-23,474
0,幽门螺杆菌,all,2018-12-24,571
0,幽门螺杆菌,all,2018-12-25,558
0,幽门螺杆菌,all,2018-12-26,610
0,幽门螺杆菌,all,2018-12-27,561
0,幽门螺杆菌,all,2018-12-28,524
0,幽门螺杆菌,all,2018-12-29,465
0,幽门螺杆菌,all,2018-12-30,360
0,幽门螺杆菌,all,2018-12-31,346
0,幽门螺杆菌,all,2019-01-01,308
0,幽门螺杆菌,all,2019-01-02,431
0,幽门螺杆菌,all,2019-01-03,449
0,幽门螺杆菌,all,2019-01-04,449
0,幽门螺杆菌,all,2019-01-05,363
0,幽门螺杆菌,all,2019-01-06,335
0,幽门螺杆菌,all,2019-01-07,420
0,幽门螺杆菌,all,2019-01-08,383
0,幽门螺杆菌,all,2019-01-09,386
0,幽门螺杆菌,all,2019-01-10,374
0,幽门螺杆菌,all,2019-01-11,396
0,幽门螺杆菌,all,2019-01-12,321
0,幽门螺杆菌,all,2019-01-13,304
0,幽门螺杆菌,all,2019-01-14,378
0,幽门螺杆菌,all,2019-01-15,331
0,幽门螺杆菌,all,2019-01-16,359
0,幽门螺杆菌,all,2019-01-17,446
0,幽门螺杆菌,all,2019-01-18,422
0,幽门螺杆菌,all,2019-01-19,359
0,幽门螺杆菌,all,2019-01-20,307
0,幽门螺杆菌,all,2019-01-21,368
0,幽门螺杆菌,all,2019-01-22,359
0,幽门螺杆菌,all,2019-01-23,371
0,幽门螺杆菌,all,2019-01-24,466
0,幽门螺杆菌,all,2019-01-25,433
0,幽门螺杆菌,all,2019-01-26,283
0,幽门螺杆菌,all,2019-01-27,244
0,幽门螺杆菌,all,2019-01-28,319
0,幽门螺杆菌,all,2019-01-29,344
0,幽门螺杆菌,all,2019-01-30,317
0,幽门螺杆菌,all,2019-01-31,332
0,幽门螺杆菌,all,2019-02-01,281
0,幽门螺杆菌,all,2019-02-02,245
0,幽门螺杆菌,all,2019-02-03,257
0,幽门螺杆菌,all,2019-02-04,130
0,幽门螺杆菌,all,2019-02-05,169
0,幽门螺杆菌,all,2019-02-06,214
0,幽门螺杆菌,all,2019-02-07,208
0,幽门螺杆菌,all,2019-02-08,216
0,幽门螺杆菌,all,2019-02-09,227
0,幽门螺杆菌,all,2019-02-10,221
0,幽门螺杆菌,all,2019-02-11,311
0,幽门螺杆菌,all,2019-02-12,339
0,幽门螺杆菌,all,2019-02-13,347
0,幽门螺杆菌,all,2019-02-14,322
0,幽门螺杆菌,all,2019-02-15,313
0,幽门螺杆菌,all,2019-02-16,327
0,幽门螺杆菌,all,2019-02-17,294
0,幽门螺杆菌,all,2019-02-18,345
0,幽门螺杆菌,all,2019-02-19,325
0,幽门螺杆菌,all,2019-02-20,327
0,幽门螺杆菌,all,2019-02-21,302
0,幽门螺杆菌,all,2019-02-22,362
0,幽门螺杆菌,all,2019-02-23,254
0,幽门螺杆菌,all,2019-02-24,283
0,幽门螺杆菌,all,2019-02-25,338
0,幽门螺杆菌,all,2019-02-26,343
0,幽门螺杆菌,all,2019-02-27,331
0,幽门螺杆菌,all,2019-02-28,358
0,幽门螺杆菌,all,2019-03-01,330
0,幽门螺杆菌,all,2019-03-02,306
0,幽门螺杆菌,all,2019-03-03,299
0,幽门螺杆菌,all,2019-03-04,337
0,幽门螺杆菌,all,2019-03-05,364
0,幽门螺杆菌,all,2019-03-06,345
0,幽门螺杆菌,all,2019-03-07,333
0,幽门螺杆菌,all,2019-03-08,301
0,幽门螺杆菌,all,2019-03-09,285
0,幽门螺杆菌,all,2019-03-10,279
0,幽门螺杆菌,all,2019-03-11,331
0,幽门螺杆菌,all,2019-03-12,330
0,幽门螺杆菌,all,2019-03-13,331
0,幽门螺杆菌,all,2019-03-14,345
0,幽门螺杆菌,all,2019-03-15,335
0,幽门螺杆菌,all,2019-03-16,303
0,幽门螺杆菌,all,2019-03-17,262
0,幽门螺杆菌,all,2019-03-18,356
0,幽门螺杆菌,all,2019-03-19,362
0,幽门螺杆菌,all,2019-03-20,370
0,幽门螺杆菌,all,2019-03-21,367
0,幽门螺杆菌,all,2019-03-22,341
0,幽门螺杆菌,all,2019-03-23,310
0,幽门螺杆菌,all,2019-03-24,275
0,幽门螺杆菌,all,2019-03-25,319
0,幽门螺杆菌,all,2019-03-26,367
0,幽门螺杆菌,all,2019-03-27,396
0,幽门螺杆菌,all,2019-03-28,309
0,幽门螺杆菌,all,2019-03-29,384
0,幽门螺杆菌,all,2019-03-30,288
0,幽门螺杆菌,all,2019-03-31,267
0,幽门螺杆菌,all,2019-04-01,303
0,幽门螺杆菌,all,2019-04-02,370
0,幽门螺杆菌,all,2019-04-03,321
0,幽门螺杆菌,all,2019-04-04,335
0,幽门螺杆菌,all,2019-04-05,268
0,幽门螺杆菌,all,2019-04-06,300
0,幽门螺杆菌,all,2019-04-07,278
0,幽门螺杆菌,all,2019-04-08,321
0,幽门螺杆菌,all,2019-04-09,363
0,幽门螺杆菌,all,2019-04-10,307
0,幽门螺杆菌,all,2019-04-11,322
0,幽门螺杆菌,all,2019-04-12,343
0,幽门螺杆菌,all,2019-04-13,285
0,幽门螺杆菌,all,2019-04-14,276
0,幽门螺杆菌,all,2019-04-15,309
0,幽门螺杆菌,all,2019-04-16,317
0,幽门螺杆菌,all,2019-04-17,344
0,幽门螺杆菌,all,2019-04-18,326
0,幽门螺杆菌,all,2019-04-19,323
0,幽门螺杆菌,all,2019-04-20,304
0,幽门螺杆菌,all,2019-04-21,259
0,幽门螺杆菌,all,2019-04-22,317
0,幽门螺杆菌,all,2019-04-23,315
0,幽门螺杆菌,all,2019-04-24,285
0,幽门螺杆菌,all,2019-04-25,287
0,幽门螺杆菌,all,2019-04-26,297
0,幽门螺杆菌,all,2019-04-27,277
0,幽门螺杆菌,all,2019-04-28,285
0,幽门螺杆菌,all,2019-04-29,292
0,幽门螺杆菌,all,2019-04-30,294
0,幽门螺杆菌,all,2019-05-01,233
0,幽门螺杆菌,all,2019-05-02,221
0,幽门螺杆菌,all,2019-05-03,228
0,幽门螺杆菌,all,2019-05-04,245
0,幽门螺杆菌,all,2019-05-05,282
0,幽门螺杆菌,all,2019-05-06,302
0,幽门螺杆菌,all,2019-05-07,295
0,幽门螺杆菌,all,2019-05-08,285
0,幽门螺杆菌,all,2019-05-09,304
0,幽门螺杆菌,all,2019-05-10,259
0,幽门螺杆菌,all,2019-05-11,287
0,幽门螺杆菌,all,2019-05-12,215
0,幽门螺杆菌,all,2019-05-13,256
0,幽门螺杆菌,all,2019-05-14,319
0,幽门螺杆菌,all,2019-05-15,313
0,幽门螺杆菌,all,2019-05-16,287
0,幽门螺杆菌,all,2019-05-17,281
0,幽门螺杆菌,all,2019-05-18,254
0,幽门螺杆菌,all,2019-05-19,249
0,幽门螺杆菌,all,2019-05-20,297
0,幽门螺杆菌,all,2019-05-21,314
0,幽门螺杆菌,all,2019-05-22,318
0,幽门螺杆菌,all,2019-05-23,325
0,幽门螺杆菌,all,2019-05-24,318
0,幽门螺杆菌,all,2019-05-25,263
0,幽门螺杆菌,all,2019-05-26,250
0,幽门螺杆菌,all,2019-05-27,286
0,幽门螺杆菌,all,2019-05-28,283
0,幽门螺杆菌,all,2019-05-29,324
0,幽门螺杆菌,all,2019-05-30,299
0,幽门螺杆菌,all,2019-05-31,288
0,幽门螺杆菌,all,2019-06-01,248
0,幽门螺杆菌,all,2019-06-02,246
0,幽门螺杆菌,all,2019-06-03,316
0,幽门螺杆菌,all,2019-06-04,301
0,幽门螺杆菌,all,2019-06-05,338
0,幽门螺杆菌,all,2019-06-06,316
0,幽门螺杆菌,all,2019-06-07,265
0,幽门螺杆菌,all,2019-06-08,234
0,幽门螺杆菌,all,2019-06-09,244
0,幽门螺杆菌,all,2019-06-10,321
0,幽门螺杆菌,all,2019-06-11,281
0,幽门螺杆菌,all,2019-06-12,378
0,幽门螺杆菌,all,2019-06-13,499
0,幽门螺杆菌,all,2019-06-14,384
0,幽门螺杆菌,all,2019-06-15,310
0,幽门螺杆菌,all,2019-06-16,277
0,幽门螺杆菌,all,2019-06-17,363
0,幽门螺杆菌,all,2019-06-18,350
0,幽门螺杆菌,all,2019-06-19,299
0,幽门螺杆菌,all,2019-06-20,362
0,幽门螺杆菌,all,2019-06-21,298
0,幽门螺杆菌,all,2019-06-22,262
0,幽门螺杆菌,pc,2018-08-26,0
0,幽门螺杆菌,pc,2018-08-27,68
0,幽门螺杆菌,pc,2018-08-28,57
0,幽门螺杆菌,pc,2018-08-29,59
0,幽门螺杆菌,pc,2018-08-30,57
0,幽门螺杆菌,pc,2018-08-31,0
0,幽门螺杆菌,pc,2018-09-01,0
0,幽门螺杆菌,pc,2018-09-02,63
0,幽门螺杆菌,pc,2018-09-03,0
0,幽门螺杆菌,pc,2018-09-04,0
0,幽门螺杆菌,pc,2018-09-05,63
0,幽门螺杆菌,pc,2018-09-06,57
0,幽门螺杆菌,pc,2018-09-07,59
0,幽门螺杆菌,pc,2018-09-08,57
0,幽门螺杆菌,pc,2018-09-09,0
0,幽门螺杆菌,pc,2018-09-10,59
0,幽门螺杆菌,pc,2018-09-11,57
0,幽门螺杆菌,pc,2018-09-12,61
0,幽门螺杆菌,pc,2018-09-13,61
0,幽门螺杆菌,pc,2018-09-14,59
0,幽门螺杆菌,pc,2018-09-15,59
0,幽门螺杆菌,pc,2018-09-16,57
0,幽门螺杆菌,pc,2018-09-17,64
0,幽门螺杆菌,pc,2018-09-18,57
0,幽门螺杆菌,pc,2018-09-19,0
0,幽门螺杆菌,pc,2018-09-20,57
0,幽门螺杆菌,pc,2018-09-21,57
0,幽门螺杆菌,pc,2018-09-22,0
0,幽门螺杆菌,pc,2018-09-23,57
0,幽门螺杆菌,pc,2018-09-24,57
0,幽门螺杆菌,pc,2018-09-25,0
0,幽门螺杆菌,pc,2018-09-26,57
0,幽门螺杆菌,pc,2018-09-27,63
0,幽门螺杆菌,pc,2018-09-28,61
0,幽门螺杆菌,pc,2018-09-29,0
0,幽门螺杆菌,pc,2018-09-30,0
0,幽门螺杆菌,pc,2018-10-01,57
0,幽门螺杆菌,pc,2018-10-02,64
0,幽门螺杆菌,pc,2018-10-03,0
0,幽门螺杆菌,pc,2018-10-04,0
0,幽门螺杆菌,pc,2018-10-05,57
0,幽门螺杆菌,pc,2018-10-06,57
0,幽门螺杆菌,pc,2018-10-07,0
0,幽门螺杆菌,pc,2018-10-08,59
0,幽门螺杆菌,pc,2018-10-09,0
0,幽门螺杆菌,pc,2018-10-10,59
0,幽门螺杆菌,pc,2018-10-11,61
0,幽门螺杆菌,pc,2018-10-12,57
0,幽门螺杆菌,pc,2018-10-13,0
0,幽门螺杆菌,pc,2018-10-14,59
0,幽门螺杆菌,pc,2018-10-15,57
0,幽门螺杆菌,pc,2018-10-16,0
0,幽门螺杆菌,pc,2018-10-17,57
0,幽门螺杆菌,pc,2018-10-18,0
0,幽门螺杆菌,pc,2018-10-19,59
0,幽门螺杆菌,pc,2018-10-20,57
0,幽门螺杆菌,pc,2018-10-21,57
0,幽门螺杆菌,pc,2018-10-22,57
0,幽门螺杆菌,pc,2018-10-23,59
0,幽门螺杆菌,pc,2018-10-24,0
0,幽门螺杆菌,pc,2018-10-25,59
0,幽门螺杆菌,pc,2018-10-26,66
0,幽门螺杆菌,pc,2018-10-27,0
0,幽门螺杆菌,pc,2018-10-28,0
0,幽门螺杆菌,pc,2018-10-29,0
0,幽门螺杆菌,pc,2018-10-30,61
0,幽门螺杆菌,pc,2018-10-31,57
0,幽门螺杆菌,pc,2018-11-01,63
0,幽门螺杆菌,pc,2018-11-02,61
0,幽门螺杆菌,pc,2018-11-03,59
0,幽门螺杆菌,pc,2018-11-04,57
0,幽门螺杆菌,pc,2018-11-05,63
0,幽门螺杆菌,pc,2018-11-06,59
0,幽门螺杆菌,pc,2018-11-07,59
0,幽门螺杆菌,pc,2018-11-08,59
0,幽门螺杆菌,pc,2018-11-09,61
0,幽门螺杆菌,pc,2018-11-10,57
0,幽门螺杆菌,pc,2018-11-11,59
0,幽门螺杆菌,pc,2018-11-12,57
0,幽门螺杆菌,pc,2018-11-13,0
0,幽门螺杆菌,pc,2018-11-14,63
0,幽门螺杆菌,pc,2018-11-15,57
0,幽门螺杆菌,pc,2018-11-16,63
0,幽门螺杆菌,pc,2018-11-17,57
0,幽门螺杆菌,pc,2018-11-18,59
0,幽门螺杆菌,pc,2018-11-19,61
0,幽门螺杆菌,pc,2018-11-20,59
0,幽门螺杆菌,pc,2018-11-21,59
0,幽门螺杆菌,pc,2018-11-22,59
0,幽门螺杆菌,pc,2018-11-23,0
0,幽门螺杆菌,pc,2018-11-24,61
0,幽门螺杆菌,pc,2018-11-25,59
0,幽门螺杆菌,pc,2018-11-26,59
0,幽门螺杆菌,pc,2018-11-27,64
0,幽门螺杆菌,pc,2018-11-28,64
0,幽门螺杆菌,pc,2018-11-29,59
0,幽门螺杆菌,pc,2018-11-30,0
0,幽门螺杆菌,pc,2018-12-01,57
0,幽门螺杆菌,pc,2018-12-02,0
0,幽门螺杆菌,pc,2018-12-03,57
0,幽门螺杆菌,pc,2018-12-04,61
0,幽门螺杆菌,pc,2018-12-05,68
0,幽门螺杆菌,pc,2018-12-06,118
0,幽门螺杆菌,pc,2018-12-07,91
0,幽门螺杆菌,pc,2018-12-08,66
0,幽门螺杆菌,pc,2018-12-09,66
0,幽门螺杆菌,pc,2018-12-10,101
0,幽门螺杆菌,pc,2018-12-11,133
0,幽门螺杆菌,pc,2018-12-12,118
0,幽门螺杆菌,pc,2018-12-13,131
0,幽门螺杆菌,pc,2018-12-14,89
0,幽门螺杆菌,pc,2018-12-15,68
0,幽门螺杆菌,pc,2018-12-16,80
0,幽门螺杆菌,pc,2018-12-17,91
0,幽门螺杆菌,pc,2018-12-18,116
0,幽门螺杆菌,pc,2018-12-19,83
0,幽门螺杆菌,pc,2018-12-20,104
0,幽门螺杆菌,pc,2018-12-21,85
0,幽门螺杆菌,pc,2018-12-22,61
0,幽门螺杆菌,pc,2018-12-23,70
0,幽门螺杆菌,pc,2018-12-24,106
0,幽门螺杆菌,pc,2018-12-25,93
0,幽门螺杆菌,pc,2018-12-26,89
0,幽门螺杆菌,pc,2018-12-27,97
0,幽门螺杆菌,pc,2018-12-28,104
0,幽门螺杆菌,pc,2018-12-29,74
0,幽门螺杆菌,pc,2018-12-30,68
0,幽门螺杆菌,pc,2018-12-31,66
0,幽门螺杆菌,pc,2019-01-01,61
0,幽门螺杆菌,pc,2019-01-02,93
0,幽门螺杆菌,pc,2019-01-03,82
0,幽门螺杆菌,pc,2019-01-04,93
0,幽门螺杆菌,pc,2019-01-05,72
0,幽门螺杆菌,pc,2019-01-06,80
0,幽门螺杆菌,pc,2019-01-07,89
0,幽门螺杆菌,pc,2019-01-08,87
0,幽门螺杆菌,pc,2019-01-09,101
0,幽门螺杆菌,pc,2019-01-10,104
0,幽门螺杆菌,pc,2019-01-11,101
0,幽门螺杆菌,pc,2019-01-12,74
0,幽门螺杆菌,pc,2019-01-13,68
0,幽门螺杆菌,pc,2019-01-14,91
0,幽门螺杆菌,pc,2019-01-15,97
0,幽门螺杆菌,pc,2019-01-16,72
0,幽门螺杆菌,pc,2019-01-17,127
0,幽门螺杆菌,pc,2019-01-18,121
0,幽门螺杆菌,pc,2019-01-19,74
0,幽门螺杆菌,pc,2019-01-20,72
0,幽门螺杆菌,pc,2019-01-21,93
0,幽门螺杆菌,pc,2019-01-22,97
0,幽门螺杆菌,pc,2019-01-23,89
0,幽门螺杆菌,pc,2019-01-24,101
0,幽门螺杆菌,pc,2019-01-25,87
0,幽门螺杆菌,pc,2019-01-26,68
0,幽门螺杆菌,pc,2019-01-27,61
0,幽门螺杆菌,pc,2019-01-28,91
0,幽门螺杆菌,pc,2019-01-29,102
0,幽门螺杆菌,pc,2019-01-30,102
0,幽门螺杆菌,pc,2019-01-31,89
0,幽门螺杆菌,pc,2019-02-01,82
0,幽门螺杆菌,pc,2019-02-02,61
0,幽门螺杆菌,pc,2019-02-03,59
0,幽门螺杆菌,pc,2019-02-04,0
0,幽门螺杆菌,pc,2019-02-05,63
0,幽门螺杆菌,pc,2019-02-06,59
0,幽门螺杆菌,pc,2019-02-07,57
0,幽门螺杆菌,pc,2019-02-08,57
0,幽门螺杆菌,pc,2019-02-09,61
0,幽门螺杆菌,pc,2019-02-10,59
0,幽门螺杆菌,pc,2019-02-11,82
0,幽门螺杆菌,pc,2019-02-12,87
0,幽门螺杆菌,pc,2019-02-13,87
0,幽门螺杆菌,pc,2019-02-14,91
0,幽门螺杆菌,pc,2019-02-15,82
0,幽门螺杆菌,pc,2019-02-16,68
0,幽门螺杆菌,pc,2019-02-17,76
0,幽门螺杆菌,pc,2019-02-18,91
0,幽门螺杆菌,pc,2019-02-19,89
0,幽门螺杆菌,pc,2019-02-20,80
0,幽门螺杆菌,pc,2019-02-21,87
0,幽门螺杆菌,pc,2019-02-22,95
0,幽门螺杆菌,pc,2019-02-23,61
0,幽门螺杆菌,pc,2019-02-24,66
0,幽门螺杆菌,pc,2019-02-25,91
0,幽门螺杆菌,pc,2019-02-26,87
0,幽门螺杆菌,pc,2019-02-27,85
0,幽门螺杆菌,pc,2019-02-28,78
0,幽门螺杆菌,pc,2019-03-01,74
0,幽门螺杆菌,pc,2019-03-02,63
0,幽门螺杆菌,pc,2019-03-03,72
0,幽门螺杆菌,pc,2019-03-04,91
0,幽门螺杆菌,pc,2019-03-05,95
0,幽门螺杆菌,pc,2019-03-06,83
0,幽门螺杆菌,pc,2019-03-07,87
0,幽门螺杆菌,pc,2019-03-08,72
0,幽门螺杆菌,pc,2019-03-09,74
0,幽门螺杆菌,pc,2019-03-10,74
0,幽门螺杆菌,pc,2019-03-11,83
0,幽门螺杆菌,pc,2019-03-12,82
0,幽门螺杆菌,pc,2019-03-13,78
0,幽门螺杆菌,pc,2019-03-14,97
0,幽门螺杆菌,pc,2019-03-15,97
0,幽门螺杆菌,pc,2019-03-16,89
0,幽门螺杆菌,pc,2019-03-17,70
0,幽门螺杆菌,pc,2019-03-18,93
0,幽门螺杆菌,pc,2019-03-19,110
0,幽门螺杆菌,pc,2019-03-20,108
0,幽门螺杆菌,pc,2019-03-21,101
0,幽门螺杆菌,pc,2019-03-22,91
0,幽门螺杆菌,pc,2019-03-23,85
0,幽门螺杆菌,pc,2019-03-24,76
0,幽门螺杆菌,pc,2019-03-25,104
0,幽门螺杆菌,pc,2019-03-26,108
0,幽门螺杆菌,pc,2019-03-27,91
0,幽门螺杆菌,pc,2019-03-28,82
0,幽门螺杆菌,pc,2019-03-29,89
0,幽门螺杆菌,pc,2019-03-30,70
0,幽门螺杆菌,pc,2019-03-31,70
0,幽门螺杆菌,pc,2019-04-01,72
0,幽门螺杆菌,pc,2019-04-02,93
0,幽门螺杆菌,pc,2019-04-03,82
0,幽门螺杆菌,pc,2019-04-04,85
0,幽门螺杆菌,pc,2019-04-05,68
0,幽门螺杆菌,pc,2019-04-06,80
0,幽门螺杆菌,pc,2019-04-07,74
0,幽门螺杆菌,pc,2019-04-08,85
0,幽门螺杆菌,pc,2019-04-09,89
0,幽门螺杆菌,pc,2019-04-10,78
0,幽门螺杆菌,pc,2019-04-11,87
0,幽门螺杆菌,pc,2019-04-12,93
0,幽门螺杆菌,pc,2019-04-13,66
0,幽门螺杆菌,pc,2019-04-14,64
0,幽门螺杆菌,pc,2019-04-15,80
0,幽门螺杆菌,pc,2019-04-16,78
0,幽门螺杆菌,pc,2019-04-17,87
0,幽门螺杆菌,pc,2019-04-18,97
0,幽门螺杆菌,pc,2019-04-19,101
0,幽门螺杆菌,pc,2019-04-20,59
0,幽门螺杆菌,pc,2019-04-21,59
0,幽门螺杆菌,pc,2019-04-22,85
0,幽门螺杆菌,pc,2019-04-23,87
0,幽门螺杆菌,pc,2019-04-24,82
0,幽门螺杆菌,pc,2019-04-25,82
0,幽门螺杆菌,pc,2019-04-26,82
0,幽门螺杆菌,pc,2019-04-27,74
0,幽门螺杆菌,pc,2019-04-28,80
0,幽门螺杆菌,pc,2019-04-29,78
0,幽门螺杆菌,pc,2019-04-30,82
0,幽门螺杆菌,pc,2019-05-01,59
0,幽门螺杆菌,pc,2019-05-02,66
